cell_id	Bin1	Bin2	Bin3	Bin4	Bin5
X145B6_S138	1.11892148759268e-05	1.49573186816012e-08	5.09694568924449e-07	0.000610251452272687	0.999378034680964
X145B7_S146	0.873858811753168	9.65023371835803e-07	8.7224130354076e-05	0.000561320280489091	0.125491678812617
X145C10_S171	1.13964065111202e-07	5.26641129764762e-06	0.000152054595096097	0.485192970042191	0.51464959498735
X145C11_S179	0.989008348432835	4.80661991684866e-06	7.8403849132785e-05	0.000297220686752869	0.010611220411362
X145C1_S99	2.72835446036396e-08	9.49729665027423e-07	0.0011399733766177	0.997591717336585	0.00126733227358717
X145C3_S115	0.999998453688126	3.39927063069771e-08	5.11898798112908e-09	1.39690829130453e-07	1.36750935052268e-06
X145C6_S139	0.00904575608962091	0.255666540807571	0.539236024300706	0.19560690867699	0.000444770125111936
X145C9_S163	0	0.858343472362285	0.0347167487447856	0.103880968566683	0.00305881032624662
X145D10_S172	0.00508128298349427	0.916015117806545	0.0788983043219189	5.29486356584091e-06	2.44754417170684e-11
X145D1_S100	0.660359414272946	0.10721690103354	0.2099496909632	0.0223783360982231	9.56576320907369e-05
X145D4_S124	0.999934673550952	7.61861885235562e-06	1.17713767555943e-06	5.64095418542912e-05	1.21150665878744e-07
X145D5_S132	2.69854644363667e-05	9.67455796986598e-06	0.000444003837641507	0.941988818184678	0.0575305179552746
X145D6_S140	1.02228944402251e-07	1.33201532756827e-10	3.59606422825882e-07	3.4251448978584e-05	0.999965286582453
X145E1_S101	0.999953212451789	1.69149700784567e-08	0	2.50960982679971e-06	4.42610234143939e-05
X145E2_S109	0.00119203306212644	0.0157727999646424	0.00167093799975692	0.83023971792871	0.151124511044765
X145E3_S117	0.998838864965824	0	0	0.00116105913361314	7.59005628059943e-08
X145E4_S125	0.0327726106238006	0.143251284954226	0.810431751370502	0.0135439166207074	4.36430764608738e-07
X145E5_S133	4.14393956369921e-05	1.78782202400412e-11	2.48152365518096e-09	1.76277132395314e-06	0.999956795333637
X145E6_S141	1.21304761570382e-07	1.43201654260212e-06	0.000115907663747368	0.993709828438618	0.00617271057633059
X145F10_S174	0.752234747685062	0.0483965530025987	0.00268011266488249	0.00605038801793064	0.190638198629526
X145F1_S102	0.0777682684832273	0.495050772398433	0.427157013154881	2.39455192424101e-05	4.44215651492427e-10
X145F2_S110	0.0346848900200673	0.000728134928475128	0.000148359496944358	0.96390091865727	0.000537696897243102
X145F3_S118	0.000130824499465869	0.000150654820503856	0.000595512732903054	0.995050898346127	0.00407210960099995
X145F5_S134	0.925739800008715	0.0512733416835012	0.0223723840670823	0.000612867130742335	1.60710995885732e-06
X145F6_S142	2.9224198454229e-06	1.9547034115171e-07	1.21741240934529e-05	0.995935212688444	0.00404949529727579
X145F7_S150	0.850710641495463	1.55463703449999e-05	0.000415488477361396	0.00176836695140922	0.147089956705421
X145F8_S158	0	2.0673607281024e-06	0.000387142613108107	0.00116284410845152	0.998447945917712
X145F9_S166	0.00340320839686024	0.750106097218503	0.086449519965336	0.15994142429319	9.97501261108914e-05
X145G10_S175	0.00386269024830985	2.67554670192829e-05	0.00384236304284714	0.881349406767014	0.11091878447481
X145G2_S111	0.181640822296372	0.139506571366412	0.0898898968732099	0.574781591262078	0.0141811182019279
X145G3_S119	0.991798795373416	0.00403301128535109	0.0012160628518847	0.00131411541477433	0.00163801507457415
X145G5_S135	0.000170640787594023	1.81135217835399e-07	2.42442488788391e-05	0.0002066375773	0.999598296251009
X145G6_S143	0.468393140777137	4.46380673431602e-05	0.027459966684516	0.045056873799506	0.459045380671498
X145G7_S151	0.0678556937438886	9.3065583236299e-06	0.00012180666707187	0.598123034840732	0.333890158189984
X145G8_S159	0.918291284200225	0.0436463290730483	0.0029360792294642	0.0351164615827295	9.84591453307382e-06
X145H1_S104	0.162113801397292	2.55194107583838e-05	5.67413956969698e-05	0.000939437792211519	0.836864500004042
X145H4_S128	0.852109516970599	0.000252497113031906	0.0361191191543332	0.0131185821694238	0.0984002845926122
X145H6_S144	0.999854750612976	3.16899025235315e-11	0	1.55529206910788e-09	0.000145247800041977
X145H8_S160	0.0203243055397141	0.122379620655027	0.0896756896067205	0.767121194986655	0.000499189211882887
X145H9_S168	3.21934418511573e-06	0.00031267949308708	0.00233361106958028	0.997343506800862	6.98329228510237e-06
X155A11_S81	0.75180021463626	0.143938067967917	0.0943434074156091	0.00991817256286147	1.37417351820562e-07
X155A12_S89	0.01709773577017	0.179451507934155	0.788501845286911	0.0149484502068587	4.60801905093112e-07
X155A3_S17	0.999066821027926	1.1705311576096e-05	5.5458147130172e-05	0.000445619117849355	0.000420396395518207
X155A4_S25	0.849890979249943	0.0571817603585562	0.0736572182016617	0.0192515577455873	1.84844442520487e-05
X155A5_S33	0.402925374151631	0.000167077645857436	0.00264277366605629	0.489486811074598	0.104777963461858
X155A6_S41	0.577833805124395	0.00130643002590663	0.0769651898638646	0.0494976628274044	0.294396912158429
X155A7_S49	0.000547332147318807	0.975544824645186	0.0226306214608091	0.001277202341166	1.94055204354721e-08
X155A8_S57	0.00065460277783138	0.0117523416648146	0.0725473074229972	0.912423484003352	0.00262226413100494
X155A9_S65	0.0939598297721043	0.0441223166286695	0.120652760402434	0.739994791710359	0.00127030148643301
X155B10_S74	0.999975933536486	1.5746664229766e-08	3.2467961049351e-08	1.66044760733065e-05	7.4137728154735e-06
X155B11_S82	5.7494716198914e-07	0.000457227911101559	0.00388264953777906	0.995632881815886	2.66657880713598e-05
X155B12_S90	0.952005884535519	0.0183129200333655	0.0116007554672338	0.00915506513626587	0.00892537482761603
X155B1_S2	0.000153387996380046	0.00011949282537592	9.3799800222582e-05	0.998990893294248	0.00064242608377344
X155B2_S10	0.999998701836588	3.41351234398103e-07	3.11194382404991e-08	8.90512964169903e-07	3.51797757163125e-08
X155B3_S18	0.990455647590863	0.000251098999455108	0.00021753854171042	0.00835077827929566	0.000724936588675988
X155B4_S26	0.969159397494997	2.70526547126639e-11	6.15132901299096e-09	2.13085036269331e-05	0.0308192878229948
X155B5_S34	0.00168380583218907	0.295156891218409	0.173720297390951	0.527757713941455	0.00168129161699595
X155B6_S42	0	1.76764815756511e-05	0.00024717582682949	0.995137821418872	0.00459732627272314
X155B7_S50	0.587757717464335	0.302148581783931	0.109920348962991	0.00017334959198601	2.19675614942274e-09
X155B9_S66	0.927246734182171	1.69312916915256e-06	0.000145595860850948	0.0685844270595108	0.00402154976829768
X155C12_S91	0.999684249490893	2.08527773299394e-06	0	0.00030371810040174	9.94713097185696e-06
X155C1_S3	0.725758525188486	0.0740811021983724	0.177954371036708	0.0221915758376345	1.44257387990939e-05
X155C2_S11	0.212493387892982	0.758563253281489	0.0191887282815134	0.00975452610257746	1.04441437525161e-07
X155C3_S19	0.0071830208109266	1.82305419859203e-05	0.000196796746727758	0.00155169075020861	0.991050261150151
X155C4_S27	0.997688366858905	3.26301422182753e-10	2.05525828552947e-09	2.12502366835675e-07	0.00231141825716826
X155C6_S43	0.999996679973851	3.00998276561572e-06	0	2.97199109836303e-07	1.28442730697872e-08
X155C7_S51	0.999986282031777	5.63931438411548e-06	2.17675025003026e-06	5.88164753090764e-06	2.02560581126408e-08
X155C9_S67	0.999898008955008	1.78958333005102e-05	6.96429083910348e-05	5.92119183000294e-06	8.53111147008005e-06
X155D10_S76	8.42736789947645e-05	1.94663215564798e-12	0	8.69729135646579e-05	0.999828753405494
X155D11_S84	0.945232573748007	7.2813675831684e-08	0	0.0547673534383171	0
X155D12_S92	0.0044711167021653	3.68552584715204e-11	7.18561367439861e-10	3.79709553052307e-05	0.995490911587113
X155D2_S12	0.999970328263494	1.07107611120012e-05	0	1.89152002619728e-05	4.57751321978827e-08
X155D3_S20	0.999737793870265	0.000148510269780303	0	0	0.000113695859954656
X155D4_S28	0.000408740141293628	0.0030673123185373	0.0596009989796067	0.935852887749579	0.0010700608109838
X155D5_S36	0.00840422484425315	2.17829315165238e-13	1.58460161830192e-10	2.95689525049641e-06	0.991592818101818
X155D7_S52	0.00016703767725313	0.283844480869834	0.705634920351806	0.0103535610525922	4.85145863191602e-11
X155D8_S60	0.807893175529573	1.05118458262474e-06	6.60874051022081e-05	0.00703378846337573	0.185005897417367
X155D9_S68	0.00411206538824596	2.15682580839387e-05	0.000164648331576194	0.183630160734098	0.812071557287996
X155E10_S77	0.00411935586293209	0.0410600060256956	0	0.954225108915034	0.000595529196338634
X155E11_S85	0.160309372590221	7.58747523479698e-07	0.000103181954885065	0.000396717455130756	0.83918996925224
X155E2_S13	0.999815713532308	5.6135255133633e-06	2.38611035041371e-07	0.000159152860491942	1.92814706519625e-05
X155E4_S29	0.570104845139067	0.193916876005957	0.235978278854977	0	0
X155E5_S37	0.990201096951554	1.49118341017429e-09	1.17352009943233e-07	4.20884680970661e-09	0.00979877999640562
X155E6_S45	0.999971134581728	3.12846388076141e-06	2.28470353988021e-05	1.58981652649359e-07	2.73093733993203e-06
X155E7_S53	0.00213094319973836	0.352297837653933	0.635829291070292	0.00974170764340843	2.20432628319244e-07
X155E8_S61	9.10183450662825e-05	0.425953159862544	0.350537714586627	0.223415683309433	2.42389632917068e-06
X155E9_S69	0.00291562214045541	1.29666121830854e-07	9.0301417743397e-05	0.145455551766368	0.851538395009311
X155F11_S86	0.999987120060464	1.99953977793987e-09	1.54296829922726e-09	2.52074957447827e-06	1.03556474533126e-05
X155F1_S6	0.00212343487482382	0.18547810917014	0.775481146201389	0.0357029021144181	0.00121440763922961
X155F2_S14	6.85500912273166e-05	0.638302231512629	0.306406187827249	0.0552230272114823	3.35741280827147e-09
X155F3_S22	0.000171437391877234	1.39411584847294e-12	7.74358588716034e-11	6.16769899803813e-07	0.999827945759393
X155F4_S30	0.002389571478524	0.985474724385316	0.0121356813471038	0	2.27890560454218e-08
X155F5_S38	0.154431032622877	3.87764116696929e-08	2.11232525471406e-06	0.122946516703412	0.722620299572045
X155F6_S46	0.00385081298943908	6.99167671922915e-07	1.58624916425369e-05	0.0756088429478891	0.920523782403357
X155F7_S54	0.996723531953484	1.97759393158825e-05	5.5505237440523e-05	2.03450137617307e-05	0.00318084185599775
X155F8_S62	0.00876420104051887	0.00308964890123545	0.831642583744127	0.156497083103788	6.4832103307569e-06
X155F9_S70	0.864751579189602	3.96821465636698e-06	8.1139998586803e-05	0.0020211495985885	0.133142162998566
X155G10_S79	0.000229936766905585	2.57152347813985e-10	3.57902334830658e-07	1.14464633517709e-05	0.999758258610255
X155G1_S7	0.659773127886623	0.323763116506833	0.0161963982672079	0.000225176643084766	4.21806962506039e-05
X155G2_S15	0.118694827209996	0.795574038306686	0.0787545911179782	0.00697633316443821	2.1020090194452e-07
X155G3_S23	0.000521549085073429	0.0151804419012049	0.540271359922219	0.443914457277825	0.000112191813677217
X155G4_S31	0.99700555463635	2.65283384489792e-09	2.40371499190255e-07	6.29472110460935e-05	0.00293125512827077
X155G5_S39	0	0.539828636529241	0.411153134529592	0.0488033826852688	0.0002148462558984
X155G7_S55	0.996505043765726	1.08169124033172e-11	1.5292560479683e-07	1.03794176833968e-09	0.00349480225991004
X155G8_S63	0.100882486621365	0.0198450183076064	0.803318043948424	0.0618604920734826	0.014093959049123
X155G9_S71	0.165445977291701	3.87793872049859e-06	1.18613295795428e-06	1.465694324802e-06	0.834547492942296
X155H10_S80	0.0191773467178552	0.125037238514981	0.849053172240495	0.00316648374326513	0.00356575878340456
X155H11_S88	0.936727601914477	0.0601992762896365	0.00285107098384104	0.000220869257911419	1.18155413423303e-06
X155H2_S16	0.0333579605428978	3.55416133199226e-06	1.5454048568283e-06	0.00172544850220293	0.96491149138871
X155H3_S24	0.0949569092595965	0.710988801760653	0.179437313361118	0.0145953322959603	2.16433226715267e-05
X155H4_S32	0.999999945239207	4.00222039391753e-08	1.91658208186758e-09	4.44503958279898e-10	1.23775035461903e-08
X155H5_S40	0.975921634331274	0.02057139827502	0	0.00350654104438998	4.26349316063131e-07
X155H6_S48	8.59200264592628e-07	0.407258936933549	0.592275616331737	0.000464585742416749	1.792032898195e-09
X155H7_S56	0.373694252709069	0.00461968036331138	0.000303394768919548	0.6106411735175	0.0107414986412
X155H9_S72	0.881368674175986	0.117282748822916	0.0011917195436774	0.000156569538152747	2.87919268032409e-07
X15A11_S369	8.59425681522191e-08	1.00420754781145e-18	4.40842360824439e-15	6.67574992869055e-10	0.999999913389852
X15A12_S377	0.948606400242682	5.47020307953989e-07	2.39994604405611e-06	7.68971686764481e-07	0.0513898838192796
X15A1_S289	0.997655275522883	5.12326404415854e-06	7.78830626078678e-05	1.92637042134645e-07	0.00226152551342314
X15A3_S305	0.81944065259106	0.00249604480699719	0.00233847642325991	0.175723833944416	9.92234267469484e-07
X15A5_S321	0.852999905241948	6.51497924817265e-08	9.32695469400224e-06	0.00163504590898663	0.145355656744579
X15A6_S329	0.850933401423636	6.29744795229754e-08	3.27855592555596e-06	0.000264052209839068	0.14879920483612
X15A7_S337	0.997804955475011	1.3543705129186e-06	0	3.48170957909998e-05	0.00215887305868552
X15A9_S353	0.126605748117142	1.67611628383138e-05	0	0.0804057731870744	0.792971717532946
X15B10_S362	0.939166374864062	0.00133231331974631	0.00701066553943259	0.0503683375542919	0.00212230872246722
X15B3_S306	0.00553291721237503	0.0896250667456105	0.107656547753629	0.797132234458938	5.32338294479785e-05
X15B4_S314	0.020688255995329	1.32981085269806e-11	7.55307175855998e-11	4.30777187082032e-07	0.979311313138655
X15B8_S346	0.992041220994435	0.00515686837197136	0.000815524844761018	0.00196868522547503	1.77005633580585e-05
X15B9_S354	0.00230184369833835	2.89952992178989e-06	0.000501224068467219	0.012656871914557	0.984537160788716
X15C10_S363	0.000552844780587757	0.0435798866777106	0.789680032964417	0.166186908112755	3.27464529821187e-07
X15C12_S379	5.46838328308748e-06	8.76554348605676e-05	0.000707789274730273	0.998166936046328	0.00103215086079756
X15C3_S307	0.000151679651914705	3.57647360417011e-06	0.000498117603123425	0.208091771239036	0.791254855032322
X15C4_S315	0.119832462301716	2.47652106882313e-07	2.0582202161001e-06	0.0484596938449595	0.831705537981001
X15C6_S331	5.91584507422917e-05	4.66138254182211e-06	0.000658934128267987	0.974850367787507	0.0244268782509411
X15C7_S339	0.499761446710273	0.0553505194305502	0.156241631396691	0.155915352058484	0.132731050404002
X15C8_S347	0.212470644179939	2.30897583349005e-10	4.34331649978405e-10	0.000181540592096486	0.787347814562735
X15C9_S355	0.999986436901088	1.35629345552368e-05	0	1.577869016488e-10	6.56954642519281e-12
X15D10_S364	0.790220558195316	0.000460722821409476	0.150597925184721	0.0558463984075685	0.00287439539098598
X15D12_S380	0.000247774876458192	0.999337774222417	0	0.000414450567355981	3.33769264974763e-10
X15D2_S300	0.124826438721095	0.043684120417281	0.738680955155072	0.0925355968375462	0.000272888869005278
X15D3_S308	0.00362212876107361	0.000125916545495388	0.00987702063494119	0.599189594204642	0.387185339853848
X15D4_S316	0.812279173846423	0.185449621197162	0	0.00227113923376248	6.57226533788499e-08
X15D5_S324	0.0877171899291342	0.844519395722882	0.0657680552900556	0.00199295490322145	2.40415470681494e-06
X15D6_S332	7.75608103905278e-05	1.98789185249338e-05	0.00022180829221968	0.993845332916886	0.00583541906197897
X15D7_S340	0.000785450303167983	2.769289935866e-11	8.06722324655963e-10	0.000913126067011738	0.998301422795405
X15D9_S356	0.000422330625373933	0.000828243526622515	0.0021390727698591	0.934549993417583	0.0620603596605619
X15E10_S365	0.000189643438267208	0.194322821144186	0.77969239989548	0.02577513534826	2.00001738072451e-05
X15E11_S373	0.275829850282167	0.00162523686380086	0.7183170539057	0.00421499601856709	1.28629297650013e-05
X15E12_S381	0.999350877114657	3.02975584362134e-06	0.000159452198857444	3.86991509622604e-05	0.000447941779679751
X15E2_S301	0.68637633434572	0.000182412858242421	0.00936419965626184	0.00236118712199605	0.30171586601778
X15E3_S309	0.000347304873009951	0.000111637987154914	0.00916591395788622	0.990341276132227	3.38670497215155e-05
X15E4_S317	0.767457747680392	1.6334546244829e-06	0	0.0473096702801778	0.185230948584805
X15E5_S325	0.999987645221086	3.37393852279952e-10	1.56493359801e-09	2.42961033955961e-07	1.21099155529887e-05
X15E8_S349	0.000161190164438107	0	0.00269881305708218	0.981842861825462	0.015297134953018
X15E9_S357	0.994322003255974	0.0038237423967647	7.09866133885645e-05	0.00171476091822989	6.85068156424065e-05
X15F11_S374	5.95489650092967e-05	0.638268124700453	0.336141759122642	0.0255295050695407	1.06214235432277e-06
X15F3_S310	0.985434913088415	0.000670440705060782	0.0134302552437981	0.000464119737037599	2.71225688969369e-07
X15F6_S334	3.2722504124748e-05	7.4747888194882e-13	2.76121337024407e-11	3.41505299893432e-07	0.999966935962216
X15F7_S342	0.100772264068966	4.26473138622889e-06	5.7264859790943e-06	0.891121520060134	0.00809622465353481
X15F8_S350	0.206758373669978	0.000974902636392365	0.000807344876955203	0.79121657112311	0.00024280769356442
X15F9_S358	0.945691871373135	0.0198305678018256	0.027846778659514	0.00661786321984813	1.29189456774855e-05
X15G10_S367	0.779910762630485	1.25240772550209e-11	0	9.92536518359876e-07	0.220088244820472
X15G11_S375	0.987259096104986	0.00387197851601756	0.00130639633879939	0.00541127042356381	0.0021512586166338
X15G3_S311	0.183073603513877	0.0616741463260502	0.0236588625362834	0.731549525833607	4.3861790182588e-05
X15G4_S319	0.999981725082716	4.37549329285529e-14	0	2.019224502944e-09	1.82728980157162e-05
X15G5_S327	0.0165072815759946	0.0116756192991541	0.0263687547882068	0.944884588675792	0.000563755660852123
X15G7_S343	0.00663249664491409	0.244736091887008	0.000863561556824343	0.522375486325272	0.225392363585981
X15G8_S351	0.0147828716989062	0.0976991837714977	0.106069879899289	0.781425214973433	2.28496568743193e-05
X15G9_S359	0.0430802400572998	5.09048779079627e-09	2.03300653625037e-06	0.000412519678887339	0.956505202166789
X15H10_S368	0.999990071443013	3.35719572862681e-07	6.50536625767128e-08	3.25992418655789e-06	6.26785956438141e-06
X15H4_S320	0.115334177003095	4.21309227177448e-05	0.000710774617804051	0.00151035570754365	0.88240256174884
X15H5_S328	0.000247930189895358	0.0145559702896004	0.0186325084463324	0.961656680425468	0.0049069106487034
X15H6_S336	0.999993560250015	3.11221746701996e-09	8.19738867806204e-09	3.66765680586798e-06	2.76078357280707e-06
X15H7_S344	0.958875089160303	0.0388246110340409	0.00229637119909632	3.53416889824607e-06	3.94437661178491e-07
X15H8_S352	0.253092067521535	0.0526466914822185	0.344988352492981	0.343036537375348	0.00623635112791774
X15H9_S360	0.999946523313686	4.17974267732008e-07	0	5.05645176524782e-05	2.49419439341628e-06
X165A3_S305	0.871029709758409	7.10173157116857e-07	4.45334012540453e-05	0.000571745013934529	0.128353301653245
X165A4_S313	5.70332630032569e-08	5.27082587617231e-08	1.38784916603718e-05	0.986904134135549	0.0130818776312688
X165A5_S321	0.630079543882149	0.000286755728354541	0.0152355149158388	0.300637219907195	0.053760965566463
X165A6_S329	2.39274727865468e-06	0.738114550574417	0.25947711126419	0.00240594481554832	5.98565825851385e-10
X165A7_S337	0.982227087847132	3.70556412572994e-09	6.25057946322067e-07	0.00193506048881645	0.0158372229005414
X165A8_S345	0.000444836225620451	0.77906819686601	0.215260999959757	0.00522590545081667	6.14977954351443e-08
X165A9_S353	0.999999645922805	2.74221481470649e-07	7.89717316323976e-08	8.20323146665036e-10	6.36591616257979e-11
X165B10_S362	0.00575823827994156	8.4311023257797e-10	3.94310563673912e-07	1.80264098289787e-06	0.994239563925402
X165B4_S314	0.99951329302382	2.38155398153324e-10	3.60963776976521e-09	1.52171193283636e-06	0.000485181416454295
X165B5_S322	0.0361306631398714	0.0177759725517585	0.0190712772579497	0.303723774001113	0.623298313049308
X165B6_S330	0.999333478537213	1.47610274638924e-07	4.37160744061245e-07	9.69028711309372e-07	0.000664967663056777
X165B7_S338	0.412453427022543	0.52618094054452	0.0155806693525108	0.0457845753460816	3.87734344907788e-07
X165B8_S346	0.0068940039362008	5.51312413691715e-08	3.46799998973961e-06	0.23561443488831	0.757488038044258
X165B9_S354	0.00988231624151994	0.958092190873345	0.031781566318625	0.000243243869507118	6.82697003237276e-07
X165C2_S299	0.528079086568402	0.352646890017858	0.113838303091041	0.0054314406051014	4.27971759726548e-06
X165C3_S307	2.53567654353339e-07	1.40795342218617e-11	1.84026763298719e-08	8.77818038220032e-06	0.999990949835207
X165C5_S323	0.920109661108008	1.70104656205745e-09	5.61491693057633e-08	9.62300010290405e-07	0.0798893187417663
X165C7_S339	0.50879758278468	4.17561750895586e-07	6.51629093859606e-05	0.000607580561184894	0.490529256182998
X165C9_S355	0.312453271060689	0.0289813755043232	0.00869944365485638	0.307785617758325	0.342080292021807
X165D1_S292	0.829724790144003	0.102245711163388	0.0651403131444435	0.00282477812015728	6.44074280082505e-05
X165D2_S300	0.431376609865739	0.000138303142476827	0.0245640019680097	0.136912951407521	0.407008133616253
X165D4_S316	0.000390025078364392	0.262229719782109	0.285879806155751	0.451484828825485	1.56201582896689e-05
X165D5_S324	1.16456673405541e-07	9.68915653409175e-05	0.00494372971828122	0.994599965419677	0.000359296840027435
X165D6_S332	0.668847031774818	0.0119386572908099	0	0.316965653778637	0.00224865715573507
X165D7_S340	0.999832631739124	6.44656244719548e-08	8.95229855078153e-08	2.32612053738602e-06	0.000164888151728754
X165D8_S348	0.0115418192448866	0.00107796043950277	0.00867701306337683	0.977028577890464	0.00167462936177023
X165E1_S293	0.899984437482064	3.05712765020901e-06	1.66474538063165e-05	0.000854773073486285	0.0991410848629935
X165E2_S301	2.02230855137026e-06	0.0753989806842178	0.924575735991992	2.32609984084749e-05	1.68306505574798e-11
X165E4_S317	1.34018539476365e-05	5.82279030890776e-11	1.07974089092086e-07	0.0017720730340538	0.998214417079682
X165E5_S325	0.999988412214896	1.12337583107182e-05	2.12051609864175e-07	1.19795860185976e-07	2.21793230022754e-08
X165E6_S333	0.923469574758942	0.0762958435157512	3.43615745941693e-05	0.000195787469663482	4.43268104933062e-06
X165E7_S341	0.00175019000841971	2.83075919848885e-08	2.9037292974543e-07	2.29069307680448e-05	0.99822658438029
X165E8_S349	0.0444093284615196	1.54994790566019e-05	7.5315412922513e-05	0.926634067379739	0.0288657892667627
X165E9_S357	0.999946780949724	1.24603554219914e-07	0	2.12129670716078e-05	3.18814796498216e-05
X165F1_S294	5.37219134803795e-08	2.14261966511045e-13	2.70201037121915e-11	3.3739158064376e-05	0.999966207092788
X165F2_S302	0.0230088599804046	6.661072808002e-12	3.91444197212162e-09	5.4042919881899e-06	0.976985731806504
X165F3_S310	0.151396174524893	1.19432150360784e-08	0	9.25317850913041e-05	0.848511281746801
X165F4_S318	0.000109197564004491	5.67777824890022e-09	5.77549127521218e-06	0.0177605368025201	0.982124484464422
X165F5_S326	5.21409589395049e-06	3.53314859455523e-12	7.17371222716643e-11	0.00262545884092196	0.997369326987914
X165F7_S342	0.187989833425062	2.14065911681191e-07	1.29052219703827e-07	4.28121112301279e-06	0.812005542245683
X165F8_S350	2.08108600094675e-07	7.68332309058247e-05	0.000144602890348067	0.778313665339065	0.221464690431082
X165G1_S295	0.000731593107163219	0.0233054511772112	0.0830902841083587	0.892854827569603	1.78440376634e-05
X165G3_S311	0.984208724648113	0.000989652938079618	0.00116501391808388	0.0129639138431257	0.000672694652598055
X165G5_S327	8.82586734687546e-05	3.72666628851492e-09	2.71846918354809e-08	2.17658504319903e-05	0.999889944564741
X165G6_S335	0.0827689604463749	7.12527791225478e-06	1.26948653565757e-06	0.0079760573644643	0.909246587424713
X165G7_S343	0.978676943554254	0.0200883326135533	0.000966257426010361	0.000267678525261868	7.8788092021773e-07
X165G8_S351	1.26449420030832e-05	0.974606653978738	0.025380658365124	4.27141329085123e-08	2.23644404378098e-15
X165G9_S359	3.86797004536506e-07	1.22173960851233e-13	2.0490081878237e-11	7.53013670200142e-08	0.999999537881016
X165H5_S328	0.921975159653376	6.57512053673718e-07	0	0.0692914432348297	0.00873273959974098
X165H7_S344	0.947936325952985	3.2344031852592e-05	7.34872154969536e-05	0.00307262442748937	0.0488852183721761
X165H8_S352	0.907149498733561	0.0246135792106445	0.068148072173748	5.77683716534924e-05	3.10815103927073e-05
X165H9_S360	0.00644077174524787	1.24396934536637e-11	1.86508613756946e-10	8.65771200961134e-07	0.993558362284603
X175A10_S361	0.0619356532677042	2.79564061998574e-06	0.0032733599011541	0.256528407340293	0.678259783850229
X175A2_S297	0.992200142320542	7.72966306009914e-11	1.42389036023454e-08	2.35552601368173e-05	0.00777628810312069
X175A3_S305	0.104362229946138	1.03612586764758e-07	2.82484589300768e-05	0.151154243381957	0.744455174600389
X175A4_S313	0.0704091293367886	7.16769525411598e-06	0	0.00225145059156859	0.927332252376389
X175A5_S321	0.996314937897015	0.00361561791040625	4.06567525954468e-05	2.87806669859107e-05	6.7729973607509e-09
X175A6_S329	2.89280320377527e-05	0.365381928090377	0.239714830347218	0.394869992592041	4.32093832623251e-06
X175A9_S353	0.0357196552997385	0.956700213687695	0.00658683470225623	0.00096995805705074	2.33382532596862e-05
X175B10_S362	0.00138220163439234	0.0160908290546966	0.00837673294524532	0.958090803240266	0.0160594331253998
X175B11_S370	0.0047887522307016	0.00102306808165699	0.199460088221851	0.793275219719497	0.00145287174629372
X175B2_S298	0.630353364627286	0.00218609507045514	0.0151976005231521	0.344173447464562	0.00808949231454484
X175B4_S314	0.00147079714752799	5.39798976869531e-12	5.8293309967732e-09	1.55409514468693e-06	0.998527642922598
X175B6_S330	0.895678613193563	0.025712435122067	0.0473153691787662	0.0312935281083915	5.43972120166338e-08
X175B7_S338	0.7205339535368	0.000142240010181284	0.279323806453018	0	0
X175B8_S346	0.000137343994655968	8.25816917020146e-08	3.75039985407258e-07	0.0217035923758559	0.978158606007811
X175B9_S354	0.82179624675005	0.170841496695491	0.00243459909168074	0.00208482868393219	0.00284282877884641
X175C10_S363	0.981797319140738	0.000233655057860205	0.001631616569237	0.000476871619018166	0.0158605376131463
X175C11_S371	0.00952475294204049	0.47319371476157	0.50693281826795	0.0103487139376465	9.07931542928855e-11
X175C12_S379	0.997310164987269	1.12066041690619e-10	1.22328358468086e-09	1.19344622401739e-06	0.00268864023115804
X175C2_S299	0.00368422808669694	0	8.28283648938515e-07	0.0015952510597853	0.994719692569869
X175C4_S315	0.127245586558748	0.015847944942226	0.846042556420385	0.0107896898419403	7.42222367009272e-05
X175C5_S323	0.190281760298894	0.592596357591042	0.0977320534661385	0.118679914625257	0.000709914018668528
X175C6_S331	0.123607334931218	0.0296921322984741	0.284938711228921	0.560199810983198	0.00156201055818938
X175C8_S347	1	0	0	0	0
X175C9_S355	0.199022730747639	5.66426825606203e-05	0.00587785789204844	0.780453767959396	0.0145890007183563
X175D10_S364	0.276331065226684	0.0193390421263468	0.0156020254119203	0.541943615445509	0.14678425178954
X175D1_S292	0.902592991596323	2.10550195832281e-10	3.73923548584163e-10	8.09920928668146e-07	0.0974061978982747
X175D2_S300	0.0211830148950295	0.123065291850546	0.854082028396742	0.00166966479646288	6.12198394350869e-11
X175D3_S308	0.0340882467106031	0.949939475681727	0.0126072432553965	0.00336481817255896	2.16179714726305e-07
X175D6_S332	0.993834495006581	0.00553293440832327	0.000562705479923034	6.96971098788438e-05	1.67995293647614e-07
X175D7_S340	0.0690980409389074	0.0011265519984243	0.00382899352864512	0.810635241945221	0.115311171588802
X175D8_S348	8.64041993648065e-09	3.07877806621825e-08	3.79747963679395e-05	0.978778227507021	0.0211837582684101
X175E10_S365	0.998274205713634	3.67165629040942e-11	1.09772062400348e-10	4.67171493718839e-08	0.0017257474227282
X175E12_S381	0	1.092012183845e-05	1.46860191685168e-05	0.0026706606579091	0.997303733201084
X175E1_S293	0.0192917940009069	0.00134877519201999	0.00142110832820589	0.892859931531256	0.0850783909476109
